id,user,time,score,content
156056181,紫忆贝贝,2018-08-08 10:35,5,神奇的九寨，真的很美，去了成都不去九寨沟，真的就是白跑了，那里有西游记取景点诺日朗瀑布，真的很棒，还有那里的水真的很蓝……
162003468,杨子曰,2019-11-16 20:57,0,九寨归来不看水&#x0A;&#x0A;地震后的九寨沟&#x0A;依然是那么美大自然的回馈&#x0A;看在眼中的景才是真的景&#x0A;拍不出录不下&#x0A;就是人太多想着淡季去竟然还是那么多&#x0A;大妈大叔们都非常强悍选好的景还没有拍直接把你挤走各种手脚入你的景真是长见识了&#x0A;这几张都是夹缝中抢拍的&#x0A;&#x0A;报的携程的团五天四夜从武汉出发飞成都&#x0A;第一天成都第二天看熊猫第三天逛九寨沟第四天爬黄龙第五天回家整个行程的酒店安排都不错饮食一般大巴车比较宽敞整个行程还可以&#x0A;&#x0A;第一天下飞机就有商务车过来接机很礼貌友好&#x0A;开了半个多小时送到了金府华美达酒店还可以&#x0A;当天是自由支配时间我跟同事办完入住收拾好奖金十一点半叫了辆滴滴打卡成都锦里宽窄巷子春熙路ifs等虽然景点大同小异但毕竟是标准性就还是想着逛一逛中午迫不及待在锦里吃了碗担担面逛的时候也吃了点小吃味道都一般毕竟吃多了武汉的美食&#x0A;看攻略都说锦里应该逛夜景因为有灯就有那种古镇的感觉有心的朋友可以试试宽窄巷子跟锦里的小吃大多数差不多人很多都是卖小吃摊子的跟我们这边的户部巷有点类似&#x0A;下篇发一些成都市内图片&#x0A;&#x0A;第二天出发看熊猫不是繁殖中心熊猫都比较懒就是吃东西的时候动动平时爱爬到树上以各种奇怪的姿势卡在树枝上睡觉当天我们运气比较好两只小一点的熊猫正好被饲养员从树上逗下来吃竹笋好有一只成年熊猫也被投喂竹子真的是憨态可掬&#x0A;&#x0A;第三天就是九寨沟导游差不多八点半带我们进去坐了大巴选择自己规划的路线一天自由行在里面看景九寨沟一共三条沟线&#x0A;【路线攻略】1:一条到长海最高海拔3101m顺下来就是五彩池很美中途都是像公交车一样的大巴在固定的站点停车自己一定要问清楚每趟车是去那条路停靠什么站点的因为三条路线大巴都在一块怕坐错了诺日朗中转站是可以吃饭抽烟休息的地方也是三条沟线的中转站整个景区是不允许抽烟的&#x0A;2:五花海珍珠滩瀑布这条线很多暂未开放的区域能看的就是两个景&#x0A;3:诺日朗瀑布_犀牛海_老虎海_树正瀑布_树正群海_双龙海瀑布_芦苇海（要看这个景必须要走到盆景滩才能坐车出去中间要走2.5公里不过很美时间控制的好是非常值得去看的我规划了时间正好出去赶到下去四点半集合）这也是出口的路线&#x0A;&#x0A;第四天就是爬黄龙非常的冷大家一定要穿厚衣服我们是缆车上去步行下来沿途看景的缆车坐到望龙坪观景台顺着一条路线爬到黄龙黄龙寺路上有些滑注意别摔跤然后上五彩池就是最高景的感觉顺着路下来的很多小池子更美从五彩池一路爬下来有3.1km不算累就是注意安全&#x0A;&#x0A;第五天打道回府回来腿还是有点酸长久没爬山没锻炼的并发症整个行程还是蛮开心的
161854358,摄影师LeoChan,2019-11-04 20:15,0,【国内游玩攻略】这个景点一年四季都适合游玩～&#x0A;【九寨沟】&#x0A;国内游必打卡的景点之一，&#x0A;最初因九座藏族村寨而得名。&#x0A;&#x0A;【九寨归来不看水】&#x0A;九寨沟的水颜色有像翡翠一样碧绿，&#x0A;也有像蓝宝石一样通透，清澈见底，&#x0A;与随季节变化的各种植物颜色搭配，&#x0A;仿佛上帝掉落在人间的调色盘，&#x0A;一年四季都适合游玩，&#x0A;但也分旺季淡季。&#x0A;&#x0A;【门票】需报旅行团提前预定&#x0A;旺季：190元（4月1日-11月15日）&#x0A;淡季：80元（11月16日-3月31日）&#x0A;观光车票：90元&#x0A;&#x0A;【交通攻略】&#x0A;【成都-九寨沟】&#x0A;客运：&#x0A;1、成都新南门车站发往九寨沟景区，车费145元&#x2F;人，乘车时间10小时左右;&#x0A;2、成都茶子店汽车站直达九寨沟景区，车程10小时左右，票价120元&#x2F;人;&#x0A;也可包车或自驾前往；&#x0A;【九黄机场-九寨沟】 &#x0A;客运：1.5小时车程，票价45元&#x2F;人，不过班次较少。&#x0A;包车：路程88公里左右，车费200元左右。&#x0A;【黄龙景区-九寨沟】&#x0A;客运：黄龙景区每天有发往九寨沟景区的班车，车费45元&#x2F;人，车程约1小时。&#x0A;&#x0A;【游玩指引】&#x0A;提前报团，景区可接纳人数上限为8000人；&#x0A;冬天部分景点会不开放，秋天去玩会更好看，建议游玩两天～
161758498,二心旅行记,2019-10-28 09:00,0,1910-2天一晚黄龙九寨沟-九寨沟篇&#x0A;小的时候集邮，当时有一套九寨沟的邮票，觉得这个地方超级美。后来学车的时候，遇到一个朋友，去个很多地方了，她说最美的地方就是咱们中国的九寨沟。想去九寨沟看看的这件事情便在心里埋下了一颗种子。&#x0A;&#x0A;2017年8月8日因为九寨沟发生7.0级地震，遭遇了破坏。在今年9月份开始重新恢复参观，游客限制为每天5000人，不接散客，必须跟团。所以我和小胖当时在网上定了一个黄龙九寨沟2天一晚的团。因为从成都到黄龙，九寨沟景区，车程要近10个小时，我们从九寨沟回成都的时候还赶上了隧道检查，所以建议大家尽量选择比较舒服的车型，我们当时选择的是叫太空舱的，就是里面一排三个座位还是比较舒服一些的，不会很拥挤。&#x0A;&#x0A;穿衣指数&#x0A;九寨沟海拔3000左右，我和小胖完全没有高反的感觉，我是毛衣+羽绒服，小胖是半袖+羽绒服，中午太阳升起来的时候会有些热，加上在景区徒步游览，还会有些出汗，但是尽量不要拖外套。可以午餐的时候，脱外套消消汗。&#x0A;&#x0A;游览路线&#x0A;九寨沟目前并未开放所有景点，整体游览路线程Y字型。游览的方式是乘坐观光车+徒步。先会开车带你到五花海，然后徒步到珍珠滩瀑布，西游记的拍摄地，所以会有工作人员，扮成猪八戒和孙悟空的样子，问要不要合影。然后可以在乘车点去下一个景点。吃饭需要到诺日朗游客中心，选择不多，一碗面30，但是景区的食物就不要要求太多了。然后可以去Y字形的另一个顶端，坐观光车到长海。游览完长海与五彩池后，回到诺日朗游客中心，游览下面的景区。&#x0A;&#x0A;大家如果时间充分的话，建议可以在九寨沟呆上一整天，慢慢领略它的美。但是因为我们当天还要赶回成都，所以下午3点开始出发回成都，行程比较赶。但是不虚此行，希望九寨沟恢复更多景区后，还可以再来哦
161675488,彪标,2019-10-22 07:59,0,秋天是九寨沟最灿烂的季节。五彩斑斓的红叶，彩林倒映在明丽的湖水中，彩色的秋叶与蓝色的湖水交相辉映，美如童话世界，为数众多的大小湖、潭、瀑无处不在演绎着赤、橙、黄、绿、青、蓝、紫的梦幻组合，令人几乎不敢相信眼前的现实。
161430923,M95****18,2019-10-07 20:54,5,非常美的地方，非常值得游玩的地方，景区大巴非常方便，设施完善！很美好的一次旅行！
160056621,行走的瘦五花,2019-08-02 07:37,4,九寨沟真的非常美，有机会一定要再去一下。
157528269,我想遇到你,2018-12-28 20:21,5,现在九寨沟不能去了，这还是之前去的特别的怀念，不知道现在变成了什么样，希望九寨沟能够恢复到以前的样子，真的是非常的美的。
157048240,beckyxuya,2018-10-22 09:03,5,还好在九寨沟的灾难之前去。看到了就这个最经典的面貌。不过据说现在已经恢复的差不多了。为了支援当地我觉得大家还是应该去看看。当地的藏民们都很好。nice。。我们订了一个当地藏民开的车。。很热情，很热心。技术也很好。去这里还是有当地人开车比较好。自驾的话，这里的路真的非常艰险。所以建议大家都不要自驾
111135852,smalmonkey,2017-07-04 10:32,5,九寨归来不看水，果然名不虚传，看到第一个湖时就觉得再多等待是值得的。从最高的长海到最低的荷叶池，落差一千米，水极尽变化之能事。或为湖泊静如处子，或奔流为瀑布，或潜身低伏隐入沼泽，简直就是“上善若水”的最佳诠释。无论如何变幻，始终清澈纯净，外加山林倒映、池底石质变化、阳光变化，水色变幻如梦，都无法拍出两张一样的照片。
111099618,365happy,2017-07-01 21:04,5,九寨沟位于四川省阿坝藏族羌族自治州九寨沟县漳扎镇境内，海拔约3千米，地处岷山南段，弓杆岭的东北侧。距离成都市400多公里，系长江水系嘉陵江上游白水江源头的一条纵深50余公里的山沟谷地，大部分为森林所覆盖，因沟内有树正寨，荷叶寨，则查洼寨等九个藏族村寨坐落在这片高山湖泊群中而得名。九寨沟地处青藏高原向四川盆地过渡地带，碳酸盐分布广泛，褶皱断裂发育，以植物喀斯特钙化沉积为主导，形成九寨沟艳丽典雅的群湖，奔泻湍急的溪流，飞珠溅玉的瀑群，古穆幽深的林莽，连绵起伏的雪峰，被世人誉为&amp;quot;童话世界&amp;quot;，&amp;quot;人间仙境&amp;quot;。
109938375,M34****912,2017-06-17 17:25,5,不过这几天最主要是去九寨沟玩，所以介绍下九寨，我出去玩分两种，一种是有生系列，一种是多次系列，像一些古建筑，寺庙，名胜之类的，去过一次就够了，多少年也没有大的变化，这是有生系列，而另一种是风景，人文，小吃，好的景区一年四季各不同，变幻莫测，让人流连忘返，人文让人熏陶，从心境使人变化，使人成长，好的小吃是一个吃货从心底都无法拒绝的，怎可能一次就够。九寨无疑属于后者。中国最好看的景区，九寨沟绝对属于之一，我最向往的景区，一张家界，二桂林山水，还有就是九寨沟了。说起九寨沟，先说下它名字的由来，它可不是因为有九条沟而叫做九寨沟的，而是因为它里面有九个藏族寨子而得名，我以前也是傻傻分不清。九寨有六绝，翠海，叠瀑，彩林，雪峰，藏情，蓝冰，而这些景色也不是一个季节所能展现的，所以要想真明白，还真得好几年￼不过作为一名穷学生，四年去过一次就满足了，留点念头，更让人怀念。&#x0A;说下我们的路程，虽然不是我规划的，但我觉得满合理，从成都出发，我们坐的是成都本地大学生自主创业的简途巴士，在微信上自助买票，选座位，没有其它推销，额外消费，佩服那些大学生，不过他们的行车助理还是会说通过他们订一些票了啥的，还是自己在携程，驴妈妈自己订划算，虽然取票可能麻烦一点，不过省钱最重要，从成都到九寨大概145，八九个小时，路上备好干粮，水，还有九寨那边冷，带上厚衣服，中间大巴会在几个点停靠，让大家吃东西，上厕所，停的地方卖的东西会稍微贵点，所以建议自己带，反正我们带了满满的一大袋，吃到最后都没吃完，不过吃点热的会比较好点，他们那卖有烤耗牛肉串，这种东西，平原可是难有，十元三串，买点吃吃还是不错的，有一点很烦，就是上厕所收费，一次一块，一路上厕所得好几块，好气！路上风景还是蛮不错的，还会路过一些纪念汶川大地震修的建筑物，5.12举国同悲，愿逝者安息。坐车总归是不爽，不过沿途风景倒是让人开怀一点。我们早上七点出发，路上人多，天黑才到，一定要提前订好酒店，尤其是在节假日，庆祝祖国母亲生日，酒店也是疯狂涨价，平常百十块的酒店，我们订的是280，感觉有点多了是吧，不过等你到酒店后，你会感觉多么庆幸，标间680，900，就那还是爆满，不得不感慨，人民真是富裕了。还有景区门票，节假日去一定要提前一天订，每天限人四万，提前一天就能订完，没有门票多待一天那才尴尬。还有滴滴，优步这些在景区木有用，这里也没有公交车，出门坐车一定
108813980,一只小唐稀,2017-06-02 19:42,5,清明节的时候去的，当天天气晴朗，蓝天白云，阳光明媚。第二天一早我们就去，九寨沟了，大概8点半出发的，住的离景区近就是好。&#x0A;这是导游大盛我们发的地图，进了九寨沟之后，景点与景点之间都是坐游览大巴。我觉得他这个地图提出的建议还是很中肯的。&#x0A;首先买门票，门票是有学生和老人优惠的。门票三百多块钱，里面含着景点与景点之间大巴车的费用。大巴车的运行是类似于公交车，上行下行都可以随便坐。随便从哪一站坐到哪一站。因为我们是工作日去的，所以人并不是很多。&#x0A;整个九寨沟旅游区呈现一个y字形状况，y字形中间那个交叉点就是诺日朗中心。所以其实景区里的游览车分为三条，一条是景区大门到诺日朗中心。一条是诺日朗中心到原始森林。一条是诺日朗中心到达长海。&#x0A;先说第一条。首先你从景区大门那里坐游览车，车上是有沿途语音讲解的，在车上时你留心看一下语音播报时景点的景色，看有没有喜欢的，在心中选择一下，从景区大门会一直开到诺日朗中心。到了诺日朗中心先不要下车，可以集合一下车上游客的意见，一起往右去往原始森林，不用换车。&#x0A;这里我要提醒一下，一定要先往右，因为左边那条去往长海的，只有两个景点而且还不算很重要。&#x0A;还有一句要提醒的就是，如果你想拍倒影，那一定要去了以后，先下去到镜海拍倒影，车上一般大家都不会下车的，大家都会等到返程的时候再往下，如果你想拍到美丽的倒影，那就一定要在静海下车，否则，太阳出来有风了，根本拍不成倒影，谨记。
158196357,我想遇到你,2019-03-25 13:07,5,四川最美的景色都集中在九寨沟了，虽然现在没法看，但是以前取的时候真的是被美景震惊到了，当然不要忘记去，因为人真的太多了，很多美景只能看无法用照片来描述。
156163107,兰夏的果实,2018-08-15 21:06,5,九寨沟真的太美了，随手一拍就是桌面风景壁纸。夏天和冬天都去过，但是据说秋天最美。不过去一次九寨沟的确不容易，海拔太高会有点头晕。
161813870,286****723,2019-11-02 17:13,3,价格偏高不稳定，时高时低
159729381,320****900,2019-07-14 03:41,5,这里的水美不胜收，水中倒影极佳，服务质量好。
158329011,志顺哥哥,2019-04-08 11:59,5,个人认为这是一个全年都可以去的景点。每个季节都去一次是最理想的选择。春夏秋冬季节在这里的特色都各有千秋！
161677634,Young凡,2019-10-22 21:09,0,2016年去四川旅游，值得推荐的景点太多了：杜甫草堂，大熊猫，宽窄巷子，锦里，武侯祠，还有IFS，太古里，都江堰，青城山，峨眉金顶……&#x0A;重点推荐：九寨沟。&#x0A;我们市区的景点都是自己玩，提前定好酒店，可以自己摩拜单车出行，也可以打车去热门的地方。去九寨沟，因为是羌族藏族自治的地方，所以我们来四川前两周，报了一个旅行团。行程安排的很充实。接下来为大家说一下，入九寨沟有两种方式：从成都坐飞机前往九黄机场（九寨沟和黄龙景区），或者从成都市区做旅游大巴车入九寨沟。各有利弊，具体要看天气情况和路况。比如：从成都双流机场飞九黄机场，差不都40分钟即可到达，但是该机场位于九寨沟、黄龙、牟尼沟三大景区三角形的中心位置，场区自然地势走向是北高南低。沿跑道轴线两侧均有较高山脉，净空较差，可以说是中国国内最难飞的机场之一。而且高原地区的天气说变就变，不易准点降落，很有可能要返航。那么坐大巴车就意味着路上的时间要6-8个小时，四川多山脉，很多路是在山体隧道，容易堵车。我们去的时候，就坐的大巴，两个小时，休息一下，可以上洗手间，或者买点零食吃的带着，洗手间都是收费的1元&#x2F;人，都是山区里面的老年人，生活不容易。还有自己圈养的白色牦牛可以和游客拍照，收费不贵10元-20元。中午的时候，差不多到汶川县，导游安排大家在一家饭店用的简餐，出门在外，互相体谅。（山区物资运输不是很方便，整个入寨的山路都是盘山公路，一进一出，路边就是岷江，江水翻滚，一旦翻车后果不堪设想。“蜀道难，难于上青天”）那天早上6：30导游接我们上车，9点前到达都江堰大熊猫，游览结束后，接着前行。走走停停，加上堵车，差不多到晚上5点多，才到九寨沟附近的藏家乐吃晚饭，体验了藏族（东藏）民俗，还有歌舞演出，牦牛火锅。吃完晚饭，导游把大家送到豪生酒店，酒店不错，房间和自助餐都蛮好的。第二天，吃完早餐后，司机把大家送到九寨沟景区门口和导游集合，大概8点多，领票排队进景区，人山人海。因为九寨沟太大了，所以里面全部是景区大巴在每个景点设有站台。我和我闺蜜，除了门票（含景区公共大巴）费用，每人又各出300元，有一辆小型私人大巴（仅供8&#x2F;10人，沿途游览全部景点，中途下车拍照时，其他东西就放车上，比较方便），车上会配有专业的导游（我们车上是一位藏族小姐姐），从整体的体验来讲，这个很好，推荐额外自费，省心省力。为我们开车的景区大巴司机，说我们去的时节还不是人最多的，等到10月中下旬，入景区的在3万多。第一站诺日朗瀑布，不知道地震之后还有没有了，第二站，长海，第三站，五彩池。有餐厅供游客吃午饭，人均60-90吃饱。下午去了珍珠滩瀑布………景点太多了，很多名字记不住了。反正，讲解员介绍了很多，包括藏族人民转经的由来，东藏和西藏的一些区别，还有景区内的少数民族居民……下午4点多，已经开始下雨了，加上实在没有体力了，就上车往大门口开了。导游安排了一场舞台演出，类似于九寨沟文化那种歌舞表演。看完后回酒店，去自助餐厅吃晚餐。九寨沟一天一个景，一年四季，变幻莫测。可惜地震之后经过人为修复，不知道还能如以往那般，所以人生不要有遗憾。去想去的地方，爱想爱的人！不枉此生！
158402662,趴在墙头,2019-04-14 13:47,5,一直就非常喜欢九寨沟，之前去的时候，到了景区之后，真的是非常的震撼，因为景色真的是超级的美，而且很多都是自然因素，可惜现在没法再去看了，不知道什么时候才能开园。
156225904,_WeCh****097518,2018-08-20 13:38,5,九寨归来不看水，当你看到九寨的五花海，诺日朗瀑布，对我们平原地区的人来说，真是人间仙境，我们是从成都出发的，10个小时的车城，你可以在携程上预定酒店和车票，因为人生地不熟我们找汽车站不好找，预定去九寨的车票他会接你，坐了一天的车，晚上住在九寨沟附近，当地的小吃很多，早上7点你就要走进检票口，因为7.30开门检票，已经有许多人排号了，早上早晚温差大，带件外套或者披肩。他会有大巴车把游客带到山顶，你那份地图。可以从第一个景点开始游览，也可以选择景点的看。九寨太大了，去每个景点都有观光车，到中午开始热了，早上尽量多走几个景点，下午留4个边走边看，下午4点出九寨，你的腿酸的不要了。出景点有德克士坐在里面歇歇喝点冷饮。回酒店休息，第二天回成都
161596572,M22****7585,2019-10-17 22:32,4,没办法，现在景区不接待散客，原价200多的价钱根本买不到，也没办法，想自己去在这里能买到就不错了
161937403,150****8999,2019-11-11 22:05,3,挺好的一般般
158576458,不如没有好,2019-04-29 08:10,5,整个四川来说，九寨沟的风景绝对是排名第一的，你无法想象它的美是多么让人痴迷。非常期待九寨沟能够快一点开园，还能够再去欣赏一下美景。
158517112,龙哥_LG,2019-04-24 05:53,4,位于四川北部的九寨沟，属藏羌自治州，拥有“世界自然遗产”等光环，为5A风景区，这里自然景色、气候独特，成就了五彩斑斓的水资源，有“九寨沟归来不看水”之说。为电视剧《西游记》重要拍摄采景点。
158478685,麻利贝贝哄,2019-04-20 21:58,5,九寨沟县内河谷纵横，地势西北高东南低，以高山为主，另有部分山原和平坝，地形呈阶次变化，海拔落差达2000米。九寨沟主沟呈“Y”字形，总长50余千米。
161736837,Blue默默,2019-10-27 20:27,5,九寨沟很漂亮，但是希望以后能在里面住一天的那种
161736836,Blue默默,2019-10-27 20:26,5,九寨沟很漂亮，但是希望以后能在里面住一天的那种
158179965,ggxxjj,2019-03-23 07:53,5,人间仙境九寨沟，夏天全家去的，好美的景，好清的水，蓝蓝的天，长海，瀑布，熊猫海，还有经典的西游记当时取景的，四人在瀑布上珍珠瀑
161892449,嘉悦-小瀑,2019-11-07 12:56,0,雪后的九寨沟真的是非常的美～也是游客们一年四季都去游玩的胜地，人气爆棚啦～真的不知道用怎样的语言来形容它的美，只有亲身体验才是最好！有时间的朋友们抓紧时间去看看吧～
157914930,我想遇到你,2019-02-15 14:54,5,最近九寨沟不开放了，非常怀念，还是之前去的时候拍的照片，真的是超级的美那种景，是无法用照片来形容的，真的是感动了自己的双眼。
158324633,哈弗尔河畔勃兰登堡周泰,2019-04-07 22:00,5,前几年去的，住在青年旅社，才100元，游玩了三天，又租车去黄龙景区，真心赞九寨沟，那景可以说是世界第一，世界唯一。建议看诺日朗瀑布时往深处走走，有不一样的风景，看镜海时要早晨7点看。
157244000,虚怀若谷龙,2018-11-19 08:01,5,没有地震时候去的确实太值得去了太美了，蓝蓝的水，带着狗狗进去的很美，推荐大家可以去
161850277,邓开基,2019-11-04 20:32,0,九寨沟一个美轮美幻的世界&#x0A;那种意境只有亲身感受才能体会&#x0A;那儿的色彩声音空气温度能改变我们对美的理解&#x0A;来过的人们惊叹这儿大自然鬼斧神工般的景色&#x0A;我对九寨沟一知半解只是慕名前来&#x0A;相对于其它地方高价景点来说&#x0A;景色没有让人失望&#x0A;特别是深秋季节烘托出色彩缤纷的世界&#x0A;惊叹大自然的美丽同时&#x0A;也感叹我们国内游人蜂拥至此的拥挤&#x0A;目前九寨沟限流据说每天只有5000余人&#x0A;实际情况看现场的游人远远不止&#x0A;建议前来旅行的朋友提前购票&#x0A;提前跟导游对接好&#x0A;沟里有些地方海拔略高&#x0A;注意不要奔跑保持体力&#x0A;防寒工作做好备水备干粮和雨具
161728359,青峰秀水,2019-10-26 18:40,0,2016年10月10日一12日在九寨沟旅行。10日早7点我们坐观光车到达日则沟。从箭竹海一熊猫海一五花海一珍珠滩瀑布一镜海。沿着栈道一路下行，碧蓝色的海子，云雾缭绕的山峦，一条条瀑布像飞龙奔腾，水雾漫天。那灵动的山水在树丛中穿行，树干岩石上长满了青苔，徜徉在九寨沟美丽的童话世界真是醉了。下午2点我们又赶往海拔3000多米的长海。长海就像挂在山间，宽阔而幽深。第2天我们又去了诺日朗瀑布一犀牛海一树正瀑布一火花海。这里的瀑布非常壮观，震耳欲聋。九寨沟的美是无法用语言形容的。
161633149,旅主播,2019-10-19 15:47,0,浪漫的秋风吹来了九寨沟最为灿烂的时节&#x0A;&#x0A;山林晕染成色，五彩缤纷&#x0A;&#x0A;倒映在明丽的湖水中，湖山同色&#x0A;&#x0A;缤纷的落叶在湖光流韵间漂浮&#x0A;&#x0A;悠远的晴空碧净而湛蓝&#x0A;&#x0A;秋天的九寨沟美得仿佛不真实&#x0A;&#x0A;我们向往着秋天&#x0A;&#x0A;因为这是旅行的季节&#x0A;&#x0A;喧闹的游人散去&#x0A;&#x0A;秋高气爽最适合出行&#x0A;&#x0A;等一个人，一起去看秋天的九寨沟
161240985,gslxyy,2019-10-01 20:15,2,景区的风景很不错，自然景观很美。只是景区工作人员的服务态度和服务意识不好，另外景区在人性化管理和细致化服务方面也有很大差距，与429元的高价格门票（包含90元的景区内公交车票）形成了较为鲜明的反差。望能够弥补不足，给游客更好的旅游体验。
121263855,带你一起看日出,2017-09-11 21:19,5,突发奇想在初夏来到九寨沟，当时还在犹豫不是丰水期，会不会不美，去了之后真心后悔，后悔为什么没早来，景区修葺和维护的非常好，一路旅游车非常方便，当然步行领略美景更是完美，无论是平静的镜海，还是壮观的长海，或是秀美的火花海，都惊艳的一塌糊涂，一生绝对要去一次的地方，完美！
159730246,_M13****7933,2019-07-14 07:01,5,2006年去的，人不多，好美，像仙境
161761160,当地向导李丹,2019-10-28 09:43,0,早安烟雨九寨&#x0A;这个冬天来的特别快，比起秋景，初冬的温柔也让我动容。&#x0A;跟着携程当地向导李丹来看九寨沟的春夏秋冬吧
161503568,_WeCh****321296,2019-10-11 21:42,4,导游组织能力有待加强（进入景区前），不过组团就是个名义，本质上就是自由行。
161504656,109****223,2019-10-11 22:23,5,试运行限流，人少不拥挤，景色宜人
159707783,M33****7766,2019-07-12 16:58,5,非常值得大家去玩一下，那个地方的环境好，风景相当美丽
161802351,186****8633,2019-11-01 19:08,3,4个大人一个5岁小孩，才开园怕进不去买了张票130元，去了才知道小孩根本不查票，本来孩子也在免票期，这点非常坑
161677627,M24****5741,2019-10-23 14:44,5,九寨沟，人生必须来一次的地方。
161628023,比亚德纳内斯周章,2019-10-20 08:21,5,一如既往地好，服务周到的，真心
161589434,水儿Doris,2019-10-16 10:26,0,9月底去九寨沟，真是一年当中的最好时机，既错开了十一的人山人海，又能饱览九寨最美风光！&#x0A;一步一景的九寨，人间仙境一般的九寨，值得细细品味……
161343586,M35****7981,2019-10-05 07:39,4,包含的直通车跟本没有票价比其它渠道都贵
161687940,蛰伏,2019-10-24 10:09,4,总体来讲是不错的，但是在组织上还是存在缺陷，主要反应在入园前的组织。
160651254,乐乐,2019-08-28 09:41,5,九寨沟是个不错的景点，山清水秀，特别是那个五彩胡真的是让人流连忘返。
159614305,weihan1103,2019-07-06 17:31,5,九寨风光，人间仙境。非常值得旅游休闲之地。
161702269,M45****568,2019-10-25 11:35,5,好，不错，下次继续。
161464506,D31****331,2019-10-09 15:01,3,友情提示，不管多大小孩都要买票，但是出游明明是拼团，该旅行社以没有小孩套票为由，不允许买官网小孩套票
160444307,seamanz,2019-08-18 11:54,5,山光水色，流连忘返，绝美风景，人间仙境。
160201781,小枫0702,2019-08-08 01:26,0,九寨沟位於青藏高原東南，海拔近3000米，属世界高寒地貌，在冬季，大部分的海子都會结冰，只有五花海因湖底有泉眼，所以不易结冰。我们10月一心想去看红葉，看到到处都是五彩缤纷的山，深绿淺缘的湖，宏伟的瀑布，随外都是美景，真的惊艳!&#x0A;到了下午，还让我们看到了雪景，真的超值！&#x0A;令人痛心的是听说2017年地震，部份景区受到破坏，不知现在修復了吗？
108853344,大老鼠格蕾丝,2017-06-03 14:20,3,景区门票170元，观光车票90元。我们事先问别人借了学生证，所以门票是110元。观光车这个东西，后来才觉得被骗了。景区内上下车都很随意，根本没人查票。白白付出90元，赤裸裸的抢劫。景色方面，怎么说呢，其实也没想象中的那么美好。平时照片看多了，到了实地会发现跟照片还是很有差距的。而且九寨最美的季节在秋天，不是初夏。景区内有很多个湖，不过名称都以“海”结尾，如“箭竹海”、“熊猫海”，具体我已经搞不清楚哪个是哪个了。瀑布也是比较多的，有“珍珠滩瀑布”、“树正沟瀑布”等，规模都不大。最美的两个景点是五花海和五彩池，但五彩池的颜色显得有点假。
161700045,300****544,2019-10-25 08:56,5,很好的一次旅行！
157993683,M41****809,2019-02-24 18:58,5,九寨归来不看水，真的很美！水很清澈
156832000,_WeCh****826689,2018-10-03 22:11,5,请问大家九寨沟开园了吗？现在不知道到底有没有开，有的人说开放有的说没开有没有知道的亲们回答一下
156199991,兰夏的果实,2018-08-19 12:42,5,九寨沟不愧是老牌5A景区，里面基础设施建设的非常好，有专门的景区大巴，穿梭在每一个景点，不用走很多路非常省事。景色也很美，都不用修图。
161135928,M60****675,2019-09-24 16:50,2,本来很期待再次开门的，结果只能团队游览，散客无法去的，不接待散客，挺失望的。只能放弃去游览了
161748885,M32****3062,2019-10-28 18:19,5,很快很及时
161559976,m88****37,2019-10-15 17:10,5,最美的九寨
160352858,118****006,2019-08-14 09:55,5,很美的！就是地震后不知道咋么样，还是值得一去的！
160577927,站在云端看风景,2019-08-24 14:28,5,九寨真的好美好美！山美水美无以伦比！值得一看！
161868654,M47****769,2019-11-05 17:27,0,在大自然鬼斧神工的山水画卷之中，最美的还在位于阿坝藏族羌族自治州的九寨沟。它的一切都让人深深的振憾、沉醉其中！
159814468,众行天下,2019-07-19 13:32,5,美景尽收眼底精彩期望再现，景色迷人性价比超高
161797053,韦里耶纪晓岚,2019-10-31 14:15,0,有幸来到地震后的九寨沟，感谢景区人的努力修复，九寨已经恢复游览，在九寨沟最美的季节里，另外特别提醒，现在九寨沟每日限流8000人，自驾游的朋友请注意，很难买到票。
161884399,欲言无辞,2019-11-07 17:20,1,1.导游只负责领进去，别的不负责。领进去自由活动。&#x0A;2.问了下当地九寨沟的价格，只要200出头，携程报价是当地的两倍，黑心至极。&#x0A;3.没有接送服务，我是自己走到集合点，回来是自己打车到酒店&#x0A;非常失望的订单！
161881909,Hi-Fun星球,2019-11-06 19:54,0,九寨归来不看水，一步一景，美至如此，沉醉秋冬柔情里，心如同净化般空灵。via.@咱们去旅游​​​
161494553,黑猫警长GG,2019-10-11 11:52,4,整体很美丽，有些遗憾的是有些景点还未开放
156677845,Cl-Cl,2018-09-18 08:53,5,九寨沟门票价格不低，但比起国内的其他5A景区，体验好很多，首先景区管理有序，其次尽管每天要接待那么多的游客，景区的卫生状况极佳。&#x0A;景区里海拔4000米以上的尖峭雪山的雄奇之美与多姿多彩的秀水的绚丽之美并存，以高原钙华湖群、瀑群和滩流等水景为主体的风貌，九寨沟的湖水清澈透底，纯净碧澄，色彩斑斓。蓝天、白云、雪山、树影等，形成层次丰富的组画。&#x0A;冬季去的，捡到的原始森林里的雪景，却又在瀑布的半山腰看到了秋天的红叶，美不胜收。
